,page_id,name_x,urlslug_x,id_x,align_x,eye_x,hair_x,sex_x,gsm_x,alive_x,appearances_x,first appearance_x,year_x,industry_x,name_y,urlslug_y,id_y,align_y,eye_y,hair_y,sex_y,gsm_y,alive_y,appearances_y,first appearance_y,year_y,industry_y
374,127813,Bog Venus (New Earth),\/wiki\/Bog_Venus_(New_Earth),,Good Characters,,,Female Characters,,Living Characters,6.0,"1986, April",1986.0,DC,Chrell (Earth-616),\/Chrell_(Earth-616),Secret Identity,Bad Characters,Green Eyes,No Hair,Male Characters,,Deceased Characters,3.0,Aug-08,2008.0,MV
375,16283,Tezcatlipoca (New Earth),\/wiki\/Tezcatlipoca_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,6.0,"1984, April",1984.0,DC,Bertram (Earth-616),\/Bertram_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,No Hair,Male Characters,,Living Characters,1.0,Jan-91,1991.0,MV
376,2716,Jeanne Walker (New Earth),\/wiki\/Jeanne_Walker_(New_Earth),Public Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,6.0,"1961, March",1961.0,DC,Daniel Berkhart (Earth-616),\/Daniel_Berkhart_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,,Deceased Characters,41.0,Feb-75,1975.0,MV
377,15909,Ammon-Ra (New Earth),\/wiki\/Ammon-Ra_(New_Earth),Secret Identity,Neutral Characters,,,Male Characters,,Living Characters,6.0,,,DC,Ben Hamill (Earth-616),\/Ben_Hamill_(Earth-616),Secret Identity,Good Characters,,,Male Characters,,Living Characters,72.0,Jan-04,2004.0,MV
378,71241,Riki Kimura (New Earth),\/wiki\/Riki_Kimura_(New_Earth),Secret Identity,Good Characters,Black Eyes,Green Hair,Male Characters,,Living Characters,5.0,"2009, October",2009.0,DC,Sergius O'Hoolihan (Earth-616),\/Sergius_O%27Hoolihan_(Earth-616),Public Identity,Good Characters,,Grey Hair,Male Characters,,Living Characters,,Oct-68,1968.0,MV
379,27058,Chien Na Wei (New Earth),\/wiki\/Chien_Na_Wei_(New_Earth),Secret Identity,Bad Characters,,White Hair,Female Characters,,Living Characters,5.0,"2007, October",2007.0,DC,Hamir (Storm Giant) (Earth-616),\/Hamir_(Storm_Giant)_(Earth-616),,,,,Male Characters,,Living Characters,,,,MV
380,287328,Anointed One (New Earth),\/wiki\/Anointed_One_(New_Earth),Secret Identity,Good Characters,,,Male Characters,,Deceased Characters,5.0,"2002, October",2002.0,DC,Buttview (Earth-616),\/Buttview_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,5.0,Nov-05,2005.0,MV
381,287333,Sela (New Earth),\/wiki\/Sela_(New_Earth),Secret Identity,Good Characters,,,,,Living Characters,5.0,"2002, October",2002.0,DC,Earl Gustav (Earth-616),\/Earl_Gustav_(Earth-616),Public Identity,Bad Characters,,Bald,Male Characters,,Living Characters,5.0,Dec-05,2005.0,MV
382,18836,Sujatmi Sunowaparti (New Earth),\/wiki\/Sujatmi_Sunowaparti_(New_Earth),Secret Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,5.0,"1994, December",1994.0,DC,Joyride (Earth-616),\/Joyride_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,1.0,Aug-90,1990.0,MV
383,16829,Word (New Earth),\/wiki\/Word_(New_Earth),,,,,,,Living Characters,5.0,"1994, October",1994.0,DC,Sarah Vale (Earth-616),\/Sarah_Vale_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,,Deceased Characters,5.0,Jun-05,2005.0,MV
384,1964,Burt Weston (New Earth),\/wiki\/Burt_Weston_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Deceased Characters,5.0,"1986, May",1986.0,DC,Leir (Earth-616),\/Leir_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Auburn Hair,Male Characters,,Living Characters,16.0,Dec-87,1987.0,MV
385,32563,Bizarro Green Lantern (New Earth),\/wiki\/Bizarro_Green_Lantern_(New_Earth),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,4.0,"2007, November",2007.0,DC,Sheila Danning (Earth-616),\/Sheila_Danning_(Earth-616),,Bad Characters,,Red Hair,Female Characters,,Living Characters,2.0,Aug-83,1983.0,MV
386,18506,Reichsmark (New Earth),\/wiki\/Reichsmark_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,4.0,"2007, March",2007.0,DC,Caleb Alexander (Earth-616),\/Caleb_Alexander_(Earth-616),Public Identity,Good Characters,,Bald,Male Characters,,Deceased Characters,12.0,Apr-90,1990.0,MV
387,27210,Myrrt (New Earth),\/wiki\/Myrrt_(New_Earth),Secret Identity,,Black Eyes,Brown Hair,Male Characters,,Deceased Characters,4.0,"2006, August",2006.0,DC,Ed Marrero (Earth-616),\/Ed_Marrero_(Earth-616),Public Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,14.0,Feb-90,1990.0,MV
388,2001,Floyd Barstow (New Earth),\/wiki\/Floyd_Barstow_(New_Earth),,Bad Characters,,,Male Characters,,Deceased Characters,4.0,"1996, October",1996.0,DC,Wipeout (Earth-616),\/Wipeout_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,White Hair,Male Characters,,Deceased Characters,10.0,Oct-88,1988.0,MV
389,2603,Gregor Dosynski (New Earth),\/wiki\/Gregor_Dosynski_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Deceased Characters,4.0,"1990, March",1990.0,DC,Miranda Leevald (Earth-616),\/Miranda_Leevald_(Earth-616),Public Identity,Neutral Characters,Green Eyes,Black Hair,Female Characters,Bisexual Characters,Living Characters,45.0,Dec-01,2001.0,MV
390,15093,Jacob Finlay (New Earth),\/wiki\/Jacob_Finlay_(New_Earth),Secret Identity,Good Characters,,,Male Characters,,Deceased Characters,4.0,"1989, February",1989.0,DC,Jamie Jacobs (Earth-616),\/Jamie_Jacobs_(Earth-616),,,,,Male Characters,,Deceased Characters,3.0,Feb-67,1967.0,MV
391,289079,Urzkartaga (New Earth),\/wiki\/Urzkartaga_(New_Earth),Secret Identity,Neutral Characters,,,,,Living Characters,4.0,"1989, March",1989.0,DC,Zoran (Earth-616),\/Zoran_(Earth-616),No Dual Identity,Bad Characters,,Black Hair,Male Characters,,Deceased Characters,3.0,Oct-07,2007.0,MV
392,261290,Nabih Salari (New Earth),\/wiki\/Nabih_Salari_(New_Earth),,Bad Characters,,Black Hair,Male Characters,,Deceased Characters,4.0,"1988, March",1988.0,DC,Marge Smith (Earth-616),\/Marge_Smith_(Earth-616),,Bad Characters,,,Female Characters,,Living Characters,4.0,Dec-84,1984.0,MV
393,16088,Josef Denisovich (New Earth),\/wiki\/Josef_Denisovich_(New_Earth),,Bad Characters,,Blond Hair,Male Characters,,Living Characters,4.0,"1987, January",1987.0,DC,Sharon Selleck (Earth-616),\/Sharon_Selleck_(Earth-616),,,,Blond Hair,Female Characters,,Living Characters,7.0,Feb-83,1983.0,MV
394,259916,"Richard Flag, Sr. (New Earth)","\/wiki\/Richard_Flag,_Sr._(New_Earth)",Public Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,4.0,"1987, May",1987.0,DC,Patrick O'Toole (Earth-616),\/Patrick_O%27Toole_(Earth-616),Secret Identity,Good Characters,,White Hair,Male Characters,,Deceased Characters,,Jun-41,1941.0,MV
395,15908,Quetzalcoatl (New Earth),\/wiki\/Quetzalcoatl_(New_Earth),Secret Identity,Neutral Characters,Green Eyes,,Male Characters,,Living Characters,4.0,"1975, November",1975.0,DC,Melody Guthrie (Earth-616),\/Melody_Guthrie_(Earth-616),Secret Identity,Good Characters,,Brown Hair,Female Characters,,Living Characters,12.0,Aug-86,1986.0,MV
396,301849,Alexandra Gianopoulos (New Earth),\/wiki\/Alexandra_Gianopoulos_(New_Earth),Public Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,3.0,"2011, August",2011.0,DC,Danny Summers (Earth-616),\/Danny_Summers_(Earth-616),No Dual Identity,Bad Characters,,,Male Characters,,Living Characters,6.0,Apr-72,1972.0,MV
397,238455,Qurina Vint (New Earth),\/wiki\/Qurina_Vint_(New_Earth),Public Identity,Good Characters,Green Eyes,Purple Hair,Female Characters,,Living Characters,3.0,"2011, August",2011.0,DC,Texas Kid (Earth-616),\/Texas_Kid_(Earth-616),Secret Identity,Good Characters,Black Eyes,Black Hair,Male Characters,,Living Characters,2.0,Jan-40,1940.0,MV
398,32572,Bizarro Wonder Woman (New Earth),\/wiki\/Bizarro_Wonder_Woman_(New_Earth),Secret Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,3.0,"2007, November",2007.0,DC,Marty Smith (Earth-616),\/Marty_Smith_(Earth-616),,,,,Male Characters,,Living Characters,4.0,Nov-90,1990.0,MV
399,18503,Swastika (New Earth),\/wiki\/Swastika_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,3.0,"2007, March",2007.0,DC,Aldo Moomjay (Earth-616),\/Aldo_Moomjay_(Earth-616),,,,,,,Living Characters,,,,MV
400,1958,Splitshot (New Earth),\/wiki\/Splitshot_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,3.0,"2005, October",2005.0,DC,Samuel Sterns (Earth-616),\/Samuel_Sterns_(Earth-616),Public Identity,Bad Characters,Red Eyes,Black Hair,Male Characters,,Deceased Characters,152.0,Dec-64,1964.0,MV
401,15915,Mammitu (New Earth),\/wiki\/Mammitu_(New_Earth),,,,,Female Characters,,Living Characters,3.0,"2002, January",2002.0,DC,Egghead (Bunsen Burners) (Earth-616),\/Egghead_(Bunsen_Burners)_(Earth-616),Secret Identity,Bad Characters,,Bald,Male Characters,,Living Characters,1.0,Sep-89,1989.0,MV
402,153256,Enrico Inzerillo (New Earth),\/wiki\/Enrico_Inzerillo_(New_Earth),Public Identity,Bad Characters,,Grey Hair,Male Characters,,Living Characters,3.0,"2000, June",2000.0,DC,Claudine Renko (Earth-616),\/Claudine_Renko_(Earth-616),Secret Identity,Bad Characters,Red Eyes,Black Hair,Female Characters,,Living Characters,12.0,Sep-08,2008.0,MV
403,18272,Marnie (New Earth),\/wiki\/Marnie_(New_Earth),Public Identity,Neutral Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,3.0,"1997, August",1997.0,DC,Jess Harrison (Earth-616),\/Jess_Harrison_(Earth-616),Secret Identity,Neutral Characters,,Green Hair,Female Characters,,Living Characters,11.0,Jul-88,1988.0,MV
404,30021,Sylvia Danvers (New Earth),\/wiki\/Sylvia_Danvers_(New_Earth),Public Identity,,Brown Eyes,Brown Hair,Female Characters,,Living Characters,3.0,"1996, September",1996.0,DC,Dymphna (Earth-616),\/Dymphna_(Earth-616),,,,,Female Characters,,Living Characters,1.0,Oct-94,1994.0,MV
405,1552,Benjamin Harrison Hayes (New Earth),\/wiki\/Benjamin_Harrison_Hayes_(New_Earth),,Good Characters,,,Male Characters,,Living Characters,3.0,"1990, August",1990.0,DC,Zuras (Earth-616),\/Zuras_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,Red Hair,Male Characters,,Deceased Characters,52.0,Aug-40,1940.0,MV
406,115455,Honsu (New Earth),\/wiki\/Honsu_(New_Earth),Public Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,3.0,"1990, July",1990.0,DC,Galactus (Heroes Reborn) (Earth-616),\/Galactus_(Heroes_Reborn)_(Earth-616),,Bad Characters,,,Male Characters,,Deceased Characters,10.0,Apr-97,1997.0,MV
407,238357,Serina Grant (New Earth),\/wiki\/Serina_Grant_(New_Earth),,,Blue Eyes,White Hair,Female Characters,,Living Characters,3.0,"1990, April",1990.0,DC,Intelligentsia (Earth-616),\/Intelligentsia_(Earth-616),Secret Identity,Bad Characters,,No Hair,Female Characters,,Living Characters,5.0,Aug-00,2000.0,MV
408,348741,Kevin Mayer (New Earth),\/wiki\/Kevin_Mayer_(New_Earth),Public Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,Homosexual Characters,Living Characters,3.0,1988,1988.0,DC,Leonard Samson (Heroes Reborn) (Earth-616),\/Leonard_Samson_(Heroes_Reborn)_(Earth-616),Public Identity,Good Characters,,,Male Characters,,Living Characters,9.0,Nov-96,1996.0,MV
409,4250,Leroy Merkyn (New Earth),\/wiki\/Leroy_Merkyn_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Deceased Characters,3.0,"1983, July",1983.0,DC,Tim Braverman (Earth-616),\/Tim_Braverman_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,,Feb-80,1980.0,MV
410,43067,Tahr (New Earth),\/wiki\/Tahr_(New_Earth),,Good Characters,Black Eyes,White Hair,Male Characters,,Living Characters,3.0,"1982, September",1982.0,DC,Charles LeJeune (Earth-616),\/Charles_LeJeune_(Earth-616),Public Identity,Good Characters,,Grey Hair,Male Characters,,Deceased Characters,4.0,Sep-73,1973.0,MV
411,240058,Richard (New Earth),\/wiki\/Richard_(New_Earth),Public Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,3.0,"1944, December",1944.0,DC,Alexander Schrott (Earth-616),\/Alexander_Schrott_(Earth-616),,Good Characters,,,Male Characters,,Living Characters,,Mar-43,1943.0,MV
412,32460,Bizarro Mxyzptlk (New Earth),\/wiki\/Bizarro_Mxyzptlk_(New_Earth),,,,White Hair,Male Characters,,Living Characters,2.0,"2007, November",2007.0,DC,Crusader (O'Dare) (Earth-616),\/Crusader_(O%27Dare)_(Earth-616),Public Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,,May-55,1955.0,MV
413,16036,Izanami (New Earth),\/wiki\/Izanami_(New_Earth),,Bad Characters,Yellow Eyes,Black Hair,,,Living Characters,2.0,"2002, July",2002.0,DC,Mary Brown (Karisma) (Earth-616),\/Mary_Brown_(Karisma)_(Earth-616),Secret Identity,Bad Characters,Green Eyes,Brown Hair,Female Characters,,Living Characters,5.0,May-84,1984.0,MV
414,63745,Matches Malone (New Earth),\/wiki\/Matches_Malone_(New_Earth),Public Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,,Deceased Characters,2.0,"2001, April",2001.0,DC,Stuart Welles (Earth-616),\/Stuart_Welles_(Earth-616),Secret Identity,,,Blond Hair,Male Characters,,Living Characters,3.0,Nov-02,2002.0,MV
415,127885,Christina Chiles (New Earth),\/wiki\/Christina_Chiles_(New_Earth),Secret Identity,Bad Characters,,,Female Characters,,Living Characters,2.0,"1997, February",1997.0,DC,Elizabeth Guthrie (Earth-616),\/Elizabeth_Guthrie_(Earth-616),Public Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,10.0,Aug-86,1986.0,MV
416,2743,Susan Kent (New Earth),\/wiki\/Susan_Kent_(New_Earth),Public Identity,Good Characters,,Grey Hair,Female Characters,,Living Characters,2.0,"1996, February",1996.0,DC,Vakume (Earth-616),\/Vakume_(Earth-616),Secret Identity,Good Characters,,,Male Characters,,Living Characters,16.0,Sep-77,1977.0,MV
417,7575,Katherine Viverrida (New Earth),\/wiki\/Katherine_Viverrida_(New_Earth),,,Orange Eyes,,Female Characters,,Living Characters,2.0,"1995, November",1995.0,DC,Larry Ekler (Earth-616),\/Larry_Ekler_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Strawberry Blond Hair,Male Characters,,Living Characters,11.0,Mar-82,1982.0,MV
418,15967,Balder (New Earth),\/wiki\/Balder_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,2.0,"1991, October",1991.0,DC,Tyndar (Earth-616),\/Tyndar_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,3.0,Oct-92,1992.0,MV
419,345638,Calliope (New Earth),\/wiki\/Calliope_(New_Earth),,Good Characters,,,Female Characters,,Living Characters,2.0,"1990, July",1990.0,DC,M'Koni (Earth-616),\/M%27Koni_(Earth-616),,,Brown Eyes,Black Hair,Female Characters,,Living Characters,,Aug-87,1987.0,MV
420,16288,Obatala (New Earth),\/wiki\/Obatala_(New_Earth),,,,,Male Characters,,Living Characters,2.0,"1990, April",1990.0,DC,Bond (Earth-616),\/Bond_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,1.0,Dec-94,1994.0,MV
421,4061,Jarrett Parker (New Earth),\/wiki\/Jarrett_Parker_(New_Earth),Public Identity,,,Brown Hair,Male Characters,,Living Characters,2.0,"1988, March",1988.0,DC,Dreadface (Earth-616),\/Dreadface_(Earth-616),Secret Identity,Bad Characters,,No Hair,Male Characters,,Living Characters,5.0,Dec-91,1991.0,MV
422,4051,Owen Slade (New Earth),\/wiki\/Owen_Slade_(New_Earth),,,,Grey Hair,Male Characters,,Living Characters,2.0,"1988, February",1988.0,DC,Yoshiro Hachiman (Earth-616),\/Yoshiro_Hachiman_(Earth-616),,,,,Male Characters,,Living Characters,9.0,Nov-99,1999.0,MV
423,3825,William Schmitz (New Earth),\/wiki\/William_Schmitz_(New_Earth),,Good Characters,,Grey Hair,Male Characters,,Living Characters,2.0,"1987, August",1987.0,DC,Amalgam (Earth-616),\/Amalgam_(Earth-616),Secret Identity,,Red Eyes,Black Hair,Female Characters,,Living Characters,1.0,May-92,1992.0,MV
424,26929,Stamar (New Earth),\/wiki\/Stamar_(New_Earth),,Good Characters,,Brown Hair,Male Characters,,Living Characters,2.0,"1962, June",1962.0,DC,Robert Steele (Earth-616),\/Robert_Steele_(Earth-616),No Dual Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,28.0,Aug-91,1991.0,MV
425,251726,Gong Gong Impostor (New Earth),\/wiki\/Gong_Gong_Impostor_(New_Earth),Identity Unknown,Neutral Characters,White Eyes,,Male Characters,,Living Characters,1.0,"2010, January",2010.0,DC,Ernest Mills (Earth-616),\/Ernest_Mills_(Earth-616),,Bad Characters,,Bald,Male Characters,,Living Characters,1.0,Dec-91,1991.0,MV
426,25607,Rebel II (New Earth),\/wiki\/Rebel_II_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,1.0,"2007, February",2007.0,DC,Melf (Earth-616),\/Melf_(Earth-616),No Dual Identity,Bad Characters,,Red Hair,Male Characters,,Living Characters,9.0,Jul-75,1975.0,MV
427,16460,Bous3dra (New Earth),\/wiki\/Bous3dra_(New_Earth),,Bad Characters,,,Female Characters,,Living Characters,1.0,"2006, October",2006.0,DC,Robert Herman (Earth-616),\/Robert_Herman_(Earth-616),Secret Identity,Neutral Characters,,No Hair,Male Characters,,Living Characters,65.0,Oct-01,2001.0,MV
428,16446,Eric Trautmann (New Earth),\/wiki\/Eric_Trautmann_(New_Earth),Public Identity,,,Brown Hair,Male Characters,,Living Characters,1.0,"2006, October",2006.0,DC,Fist (Cyber-Punks) (Earth-616),\/Fist_(Cyber-Punks)_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,2.0,Mar-97,1997.0,MV
429,12795,Gladiator Giant (New Earth),\/wiki\/Gladiator_Giant_(New_Earth),Secret Identity,Good Characters,,,Male Characters,,Living Characters,1.0,"2006, October",2006.0,DC,Wayne Markley (Earth-616),\/Wayne_Markley_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,10.0,Jun-01,2001.0,MV
430,12804,Immortal Bald-Man-in-Armor (New Earth),\/wiki\/Immortal_Bald-Man-in-Armor_(New_Earth),Secret Identity,Good Characters,,,Male Characters,,Living Characters,1.0,"2006, October",2006.0,DC,Joseph Timms (Earth-616),\/Joseph_Timms_(Earth-616),Secret Identity,Good Characters,Brown Eyes,No Hair,Male Characters,,Living Characters,16.0,Nov-69,1969.0,MV
431,82948,Lady Liberty III (New Earth),\/wiki\/Lady_Liberty_III_(New_Earth),Secret Identity,Good Characters,Green Eyes,Red Hair,Female Characters,,Deceased Characters,1.0,"2006, June",2006.0,DC,Mark Cadmon (Earth-616),\/Mark_Cadmon_(Earth-616),Secret Identity,Good Characters,,Red Hair,Male Characters,,Living Characters,12.0,Oct-80,1980.0,MV
432,16466,Marisius (New Earth),\/wiki\/Marisius_(New_Earth),Public Identity,Bad Characters,,,Male Characters,,Living Characters,1.0,"2006, October",2006.0,DC,G-Type (Earth-616),\/G-Type_(Earth-616),Secret Identity,Neutral Characters,,Bald,Male Characters,,Living Characters,5.0,May-02,2002.0,MV
433,12808,Poledancer (New Earth),\/wiki\/Poledancer_(New_Earth),Secret Identity,Good Characters,,,Female Characters,,Living Characters,1.0,"2006, October",2006.0,DC,Mark Todd (Earth-616),\/Mark_Todd_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Bald,Male Characters,,Deceased Characters,44.0,Mar-41,1941.0,MV
434,12814,Tornado Ninja (New Earth),\/wiki\/Tornado_Ninja_(New_Earth),Secret Identity,Good Characters,,,Male Characters,,Living Characters,1.0,"2006, October",2006.0,DC,Ace Fenton (Earth-616),\/Ace_Fenton_(Earth-616),Public Identity,Bad Characters,,,Male Characters,,Living Characters,1.0,Jun-64,1964.0,MV
435,239032,Uglyhead (New Earth),\/wiki\/Uglyhead_(New_Earth),Secret Identity,Bad Characters,Black Eyes,Black Hair,Male Characters,,Living Characters,1.0,"2006, January",2006.0,DC,Avalon (Caretaker) (Earth-616),\/Avalon_(Caretaker)_(Earth-616),No Dual Identity,Good Characters,,,,,Living Characters,4.0,Jan-74,1974.0,MV
436,1956,Lagomorph (New Earth),\/wiki\/Lagomorph_(New_Earth),Secret Identity,Bad Characters,,Blond Hair,Female Characters,,Living Characters,1.0,"2005, October",2005.0,DC,Samantha Dunbar (Heroes Reborn) (Earth-616),\/Samantha_Dunbar_(Heroes_Reborn)_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Brown Hair,Female Characters,,Living Characters,10.0,Jan-00,2000.0,MV
437,265510,Bookworm III (New Earth),\/wiki\/Bookworm_III_(New_Earth),Secret Identity,Bad Characters,,Brown Hair,Female Characters,,Living Characters,1.0,"1998, May",1998.0,DC,Derrick Richardson (Earth-616),\/Derrick_Richardson_(Earth-616),,Neutral Characters,,,Male Characters,,Deceased Characters,1.0,Aug-09,2009.0,MV
438,15956,Crackle (New Earth),\/wiki\/Crackle_(New_Earth),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,1.0,"1998, May",1998.0,DC,Andro (Earth-616),\/Andro_(Earth-616),Public Identity,Bad Characters,Yellow Eyes,No Hair,Male Characters,,Living Characters,5.0,Aug-70,1970.0,MV
439,344318,Jocasta of Themyscira (New Earth),\/wiki\/Jocasta_of_Themyscira_(New_Earth),,Good Characters,,Black Hair,Female Characters,,Living Characters,1.0,"1994, September",1994.0,DC,Sentinel X (Earth-616),\/Sentinel_X_(Earth-616),Secret Identity,Good Characters,,,,,Living Characters,2.0,Oct-06,2006.0,MV
440,129966,Archibald Tipple (New Earth),\/wiki\/Archibald_Tipple_(New_Earth),,Bad Characters,,Black Hair,Male Characters,,Living Characters,1.0,"1992, April",1992.0,DC,Gudrun Tyburn (Earth-616),\/Gudrun_Tyburn_(Earth-616),Public Identity,Bad Characters,Brown Eyes,White Hair,Female Characters,,Living Characters,28.0,Jun-92,1992.0,MV
441,15907,Huitzilopochtli (New Earth),\/wiki\/Huitzilopochtli_(New_Earth),Public Identity,Neutral Characters,Black Eyes,,Male Characters,,Living Characters,1.0,"1991, October",1991.0,DC,Megan Gwynn (Earth-616),\/Megan_Gwynn_(Earth-616),Public Identity,Good Characters,Black Eyeballs,Pink Hair,Female Characters,,Living Characters,229.0,Nov-04,2004.0,MV
442,302420,Noor Harjavti (New Earth),\/wiki\/Noor_Harjavti_(New_Earth),Public Identity,Bad Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,1.0,"1990, August",1990.0,DC,Abyss (Earth-616),\/Abyss_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,3.0,Jan-08,2008.0,MV
443,314016,Kaargl (New Earth),\/wiki\/Kaargl_(New_Earth),Public Identity,Bad Characters,Black Eyes,,Male Characters,,Deceased Characters,1.0,"1989, May",1989.0,DC,Belaric Marcosa (Earth-616),\/Belaric_Marcosa_(Earth-616),,Bad Characters,,,Male Characters,,Deceased Characters,2.0,Oct-75,1975.0,MV
444,18331,Blathoxi (New Earth),\/wiki\/Blathoxi_(New_Earth),,Bad Characters,,Black Hair,,,Living Characters,1.0,"1988, March",1988.0,DC,Yen Hsieh (Earth-616),\/Yen_Hsieh_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,6.0,Jul-91,1991.0,MV
445,128102,Constantine Stratos (New Earth),\/wiki\/Constantine_Stratos_(New_Earth),,Bad Characters,,Red Hair,Male Characters,,Living Characters,1.0,"1987, August",1987.0,DC,Edward Dyson (Earth-616),\/Edward_Dyson_(Earth-616),Secret Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,19.0,Nov-92,1992.0,MV
446,5445,Frederick Delmar (New Earth),\/wiki\/Frederick_Delmar_(New_Earth),Secret Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,,Living Characters,1.0,"1984, January",1984.0,DC,Gilpetperdon (Earth-616),\/Gilpetperdon_(Earth-616),Secret Identity,Bad Characters,Gold Eyes,Gold Hair,Male Characters,,Living Characters,16.0,May-85,1985.0,MV
447,248977,Eye of Horus (New Earth),\/wiki\/Eye_of_Horus_(New_Earth),Public Identity,Bad Characters,Green Eyes,,,,Living Characters,1.0,"1966, March",1966.0,DC,Angela Stover (Earth-616),\/Angela_Stover_(Earth-616),,Good Characters,,,Female Characters,,Living Characters,1.0,Sep-06,2006.0,MV
448,26924,Supreme One (New Earth),\/wiki\/Supreme_One_(New_Earth),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,1.0,"1966, April",1966.0,DC,Groonk (Earth-616),\/Groonk_(Earth-616),Secret Identity,Good Characters,,,Male Characters,,Living Characters,2.0,Feb-92,1992.0,MV
449,289231,William Magnus (robot) (New Earth),\/wiki\/William_Magnus_(robot)_(New_Earth),Secret Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,,Living Characters,1.0,"1963, July",1963.0,DC,Renee Fuanaro (Earth-616),\/Renee_Fuanaro_(Earth-616),Public Identity,Good Characters,,Brown Hair,Female Characters,,Living Characters,4.0,May-91,1991.0,MV
450,22321,Charles Elkin (New Earth),\/wiki\/Charles_Elkin_(New_Earth),,,,Brown Hair,Male Characters,,Living Characters,1.0,"1962, March",1962.0,DC,Marilla (Earth-616),\/Marilla_(Earth-616),Secret Identity,,,Red Hair,Female Characters,,Deceased Characters,23.0,Jan-92,1992.0,MV
451,26928,Porpy the Porpoise (New Earth),\/wiki\/Porpy_the_Porpoise_(New_Earth),,Good Characters,,,,,Living Characters,1.0,"1962, June",1962.0,DC,Marcy Masterson (Earth-616),\/Marcy_Masterson_(Earth-616),Public Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,37.0,Dec-89,1989.0,MV
452,22328,Tommy Moon (New Earth),\/wiki\/Tommy_Moon_(New_Earth),,,,Black Hair,Male Characters,,Living Characters,1.0,"1962, March",1962.0,DC,Kris Keating (Earth-616),\/Kris_Keating_(Earth-616),Public Identity,Good Characters,,Brown Hair,Male Characters,,Deceased Characters,29.0,Feb-77,1977.0,MV
453,23589,Gypper Zilich (New Earth),\/wiki\/Gypper_Zilich_(New_Earth),,,,Black Hair,Male Characters,,Living Characters,1.0,"1941, July",1941.0,DC,Offset (Earth-616),\/Offset_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Living Characters,11.0,Feb-06,2006.0,MV
